customer_id,age,location,subscription_type,payment_plan,num_subscription_pauses,payment_method,customer_service_inquiries,signup_date,weekly_hours,average_session_length,song_skip_rate,weekly_songs_played,weekly_unique_songs,num_favorite_artists,num_platform_friends,num_playlists_created,num_shared_playlists,notifications_clicked,churned
11684,29,New York,basic,annual,2,debit,very frequent,1/4/2018,16.5719198,1.952942166,0.44,240,212,3,78,11,11,84,0
11685,36,North Carolina,family premium,annual,0,debit,very frequent,4/14/2018,14.04701711,0.502345872,0.47,212,117,8,73,21,11,2,0
11686,40,Georgia,family premium,annual,0,credit,many,1/13/2018,1.037559652,0.650954407,0.37,16,14,3,66,9,2,0,0
11687,60,Washington,family premium,annual,0,credit,very frequent,10/3/2019,26.21340792,2.344771971,0.1,406,382,9,41,15,4,2,0
11688,18,Georgia,student,annual,2,credit,very frequent,1/5/2021,26.76925991,0.28561383,0.37,355,180,7,100,8,8,41,0
11689,65,Wisconsin,family premium,monthly,1,debit,very frequent,7/18/2019,17.61514071,2.464090313,0.22,212,109,7,45,14,7,1,0
11690,74,North Dakota,family premium,annual,1,venmo,many,2/19/2020,7.919669431,1.445143424,0.47,101,60,4,38,15,15,2,0
11691,22,South Carolina,basic,monthly,1,credit,none,7/24/2020,19.27893507,1.284934825,0.4,257,227,5,77,19,10,32,0
11692,34,Florida,family premium,annual,0,venmo,none,12/28/2017,19.86464364,3.052857526,0.73,396,393,9,69,8,3,0,0
11693,67,California,basic,annual,2,debit,none,2/9/2018,21.05566865,3.079116118,0.88,266,160,4,51,12,4,89,0
11694,48,New York,basic,annual,0,venmo,few,7/29/2018,10.06338235,0.372105483,0.88,157,118,5,61,9,2,68,0
11695,52,North Carolina,family premium,annual,0,debit,few,4/13/2021,28.03742124,1.641522706,0.08,347,239,6,51,20,10,1,1
11696,85,West Virginia,basic,annual,1,venmo,none,7/21/2016,13.77723026,1.942366038,0.75,189,142,4,36,20,10,62,0
11697,74,New York,basic,annual,1,credit,very frequent,4/15/2013,0.996343689,0.853841046,0.12,18,14,2,37,9,2,199,1
11698,45,New York,family premium,annual,2,venmo,very frequent,1/28/2013,9.689528873,0.619991582,0.45,121,76,5,76,9,3,0,0
11699,41,Georgia,family premium,monthly,0,venmo,none,10/23/2018,1.464400697,0.364341478,0.72,18,13,3,72,8,4,2,0
11700,73,North Carolina,basic,annual,2,credit,very frequent,11/4/2015,26.22379179,3.570963507,0.36,324,196,7,47,21,7,63,0
11701,54,California,family premium,monthly,1,debit,many,4/18/2017,0.656044452,0.731496696,0.32,10,5,3,69,13,3,0,0
11702,31,North Carolina,basic,annual,0,credit,none,5/2/2019,20.01860764,3.32416152,0.22,366,185,9,68,19,6,45,0
11703,47,California,family premium,monthly,1,venmo,many,1/2/2021,11.42513369,1.935961103,0.81,207,135,7,63,13,4,2,0
11704,56,Virginia,family premium,monthly,0,credit,few,4/21/2013,12.58505835,1.999205341,0.41,162,98,8,76,11,4,2,0
11705,71,California,student,annual,0,credit,many,4/22/2020,21.8429209,3.468256694,0.29,434,377,6,46,13,4,67,1
11706,83,West Virginia,family premium,annual,0,credit,many,9/5/2019,21.64607254,2.022501087,0.18,316,220,9,32,17,9,0,0
11707,71,North Carolina,family premium,annual,1,credit,none,3/3/2017,11.78568761,0.888913822,0.26,153,108,7,39,19,5,2,0
11708,46,Georgia,student,monthly,2,venmo,many,8/6/2015,15.03701729,2.482867528,0.18,196,149,3,80,10,10,125,0
11709,58,North Dakota,family premium,monthly,0,credit,very frequent,10/3/2019,17.12861641,2.37937697,0.16,227,121,5,63,16,8,2,0
11710,40,New Jersey,family premium,annual,2,debit,none,1/15/2013,11.33296402,0.767843281,0.04,150,88,3,73,12,12,2,0
11711,74,Alabama,premium,annual,2,venmo,none,7/13/2019,28.75674513,4.543761266,0.7,493,402,4,35,9,2,142,0
11712,75,West Virginia,premium,annual,2,credit,very frequent,4/20/2016,20.56044697,0.636157196,0.13,395,371,7,48,20,7,240,0
11713,44,Maine,basic,annual,0,credit,very frequent,12/28/2015,6.624357368,0.979826877,0.37,127,68,7,77,7,7,81,0
11714,68,North Carolina,basic,monthly,2,debit,none,10/20/2018,13.45016586,0.271393835,0.45,235,123,3,44,19,19,131,0
11715,70,Montana,family premium,annual,0,debit,many,3/15/2013,2.520920658,0.61306581,0.27,33,19,4,58,10,5,0,0
11716,65,New York,student,monthly,2,credit,few,9/21/2014,10.6919668,1.004177573,0.13,168,107,6,63,9,5,79,0
11717,42,Washington,premium,annual,1,debit,some,8/22/2020,10.03469181,1.696548242,0.1,196,118,4,74,14,14,86,0
11718,42,West Virginia,family premium,annual,0,credit,very frequent,1/21/2014,13.56456865,2.275948658,0.29,200,181,5,87,19,10,1,0
11719,29,Alabama,family premium,annual,0,venmo,few,7/13/2020,28.44436646,4.048760664,0.15,344,312,9,72,11,4,1,0
11720,72,Montana,basic,monthly,0,credit,very frequent,9/29/2016,8.129884557,1.095951557,0.25,105,59,5,36,9,5,194,0
11721,33,Wisconsin,premium,annual,2,debit,some,5/16/2016,6.91465817,0.18668718,0.17,94,76,5,83,13,4,119,0
11722,82,New Jersey,premium,annual,0,debit,none,1/22/2015,16.90542138,2.889140025,0.19,216,158,5,48,12,6,111,0
11723,28,California,family premium,annual,2,debit,very frequent,11/15/2013,18.42344939,1.975822634,0.1,272,251,7,86,15,5,2,0
11724,47,South Carolina,basic,monthly,2,credit,many,6/13/2018,9.558122465,0.939223893,0.34,119,104,5,68,21,7,87,0
11725,27,North Carolina,family premium,annual,1,credit,very frequent,2/14/2013,16.30616549,2.062208266,0.03,200,148,4,89,18,6,2,0
11726,41,Maine,basic,annual,2,venmo,few,10/3/2020,27.69915216,0.168715312,0.2,499,306,7,61,8,3,35,0
11727,26,California,premium,annual,2,credit,some,10/20/2014,4.167279801,0.441498679,0.39,63,46,4,105,15,5,163,0
11728,69,California,basic,annual,1,debit,none,12/30/2015,26.30150293,1.988478999,0.61,346,244,8,35,12,3,111,0
11729,71,Maine,premium,annual,1,venmo,none,7/27/2017,23.17936629,0.490379276,0.15,399,277,8,39,7,2,56,1
11730,78,Nebrasksa,family premium,annual,0,debit,very frequent,11/18/2016,11.61093936,1.005329817,0.45,145,80,5,29,11,3,1,0
11731,21,Washington,basic,monthly,1,debit,none,2/20/2016,27.46687375,0.069639603,0.45,409,281,8,84,14,14,79,0
11732,26,Utah,premium,monthly,2,credit,few,3/16/2020,6.675675446,0.132660136,0.35,104,72,3,72,6,3,43,0
11733,27,South Carolina,basic,annual,0,credit,none,5/22/2019,18.35480338,1.262695218,0.37,250,126,8,75,19,6,76,0
11734,51,Montana,basic,annual,2,debit,none,9/27/2013,5.781314771,0.868758119,0.23,73,44,2,60,10,5,98,0
11735,49,Georgia,family premium,annual,1,debit,few,1/28/2020,19.75172965,2.571882184,0.85,262,160,5,61,9,5,0,0
11736,66,Florida,family premium,monthly,0,venmo,none,10/23/2017,15.14496609,2.422024307,0.25,182,115,8,60,9,5,1,0
11737,64,North Carolina,basic,monthly,0,credit,very frequent,2/14/2014,1.832111734,0.163625119,0.48,32,17,5,45,18,5,80,0
11738,46,Washington,family premium,annual,1,credit,few,6/3/2017,18.19607938,1.95965427,0.1,227,157,7,72,12,12,2,0
11739,37,New Jersey,premium,annual,2,credit,very frequent,8/14/2019,23.48460091,0.520293956,0.26,328,188,4,65,12,12,48,0
11740,63,Georgia,basic,annual,0,credit,none,7/9/2014,12.65143026,1.665275374,0.81,251,148,8,48,8,3,69,0
11741,41,New York,family premium,annual,0,credit,few,12/1/2020,7.701057087,0.038377097,0.37,125,99,7,63,11,4,1,0
11742,41,Alabama,family premium,annual,1,credit,very frequent,6/8/2013,26.37781371,1.848891977,0.31,329,205,8,93,10,3,1,0
11743,73,Vermont,family premium,annual,0,credit,few,6/22/2013,7.195245413,1.091506431,0.04,93,48,7,56,8,8,0,0
11744,83,West Virginia,basic,annual,0,credit,many,3/10/2015,23.72839056,2.005949902,0.32,320,165,9,36,17,17,62,0
11745,61,California,basic,annual,0,debit,some,7/11/2013,0.060691768,0.831177639,0.25,4,1,0,49,14,7,156,0
11746,49,North Carolina,basic,annual,1,debit,very frequent,8/30/2016,5.637263388,0.831507971,0.02,103,60,6,76,19,5,131,0
11747,62,Idaho,premium,monthly,2,credit,very frequent,3/21/2014,21.20393346,2.040600923,0.31,384,241,7,55,8,4,214,0
11748,40,Utah,basic,monthly,0,venmo,many,9/19/2019,16.26174069,1.840125582,0.21,281,189,9,80,6,3,33,0
11749,18,Nebrasksa,student,annual,2,debit,very frequent,2/25/2021,2.622409921,0.817856585,0.35,52,27,4,101,11,6,35,0
11750,39,Alabama,family premium,annual,2,credit,many,1/9/2013,28.37288172,3.011155336,0.04,493,340,4,95,10,3,0,0
11751,58,Alabama,family premium,annual,1,debit,none,5/16/2015,12.33549518,0.958106751,0.89,184,146,4,52,11,6,0,0
11752,65,North Carolina,family premium,annual,2,credit,few,10/4/2018,25.01229667,3.893563717,0.54,324,195,7,36,18,9,2,0
11753,48,Washington,family premium,annual,1,venmo,very frequent,2/17/2021,30.92268251,0.271305867,0.29,532,350,9,67,13,4,0,0
11754,49,Nebrasksa,family premium,monthly,1,credit,many,11/30/2015,28.15680994,0.510553121,0.15,518,340,9,60,12,6,2,0
11755,55,Idaho,family premium,monthly,0,debit,few,8/13/2015,24.17468876,1.722572913,0.24,304,242,9,71,7,7,0,0
11756,35,Montana,basic,annual,1,venmo,many,2/7/2017,8.262476786,1.98249853,0.69,151,113,4,78,10,3,235,0
11757,35,Nebrasksa,family premium,annual,1,venmo,none,10/4/2019,5.321254062,1.167770465,0.61,65,37,3,79,11,3,2,0
11758,72,Montana,premium,annual,1,venmo,none,7/27/2015,30.59557696,4.649050896,0.94,579,421,9,36,9,9,62,0
11759,71,New Jersey,family premium,annual,1,venmo,none,12/22/2019,22.66367071,2.334157668,0.09,427,377,8,41,15,5,2,0
11760,54,California,basic,annual,2,venmo,some,11/4/2020,4.200591223,1.471669486,0.17,72,65,2,54,12,6,47,0
11761,33,Wisconsin,student,annual,2,venmo,many,7/21/2017,9.210581818,0.798660768,0.35,152,119,6,75,13,4,65,0
11762,30,Maine,basic,annual,2,credit,some,7/5/2018,15.20379956,0.449004741,0.91,273,244,4,81,6,3,138,0
11763,66,Virginia,basic,annual,1,credit,some,11/11/2013,24.09234952,1.510175598,0.01,318,245,8,53,12,4,314,0
11764,84,California,basic,annual,0,debit,few,9/2/2016,28.90602311,3.706830035,0.03,523,367,10,28,14,14,196,0
11765,38,Virginia,family premium,annual,0,venmo,many,7/16/2017,9.112299039,1.875635202,0.38,128,94,7,88,12,4,2,0
11766,75,Washington,basic,annual,0,credit,some,2/27/2014,21.77916412,2.922100505,0.12,375,326,9,54,12,3,146,0
11767,38,Georgia,family premium,annual,2,debit,very frequent,11/6/2017,5.782403717,0.523376785,0.92,86,69,3,88,8,3,2,0
11768,81,New Jersey,basic,monthly,1,debit,some,9/12/2019,0.048581493,0.386730169,0.64,4,1,1,20,13,3,36,0
11769,20,Idaho,basic,annual,0,venmo,few,12/2/2016,14.58648329,2.240153214,0.98,258,237,6,94,7,2,50,0
11770,25,North Carolina,premium,annual,2,credit,none,2/2/2018,14.01697166,1.670701982,0.69,268,142,7,90,21,11,117,1
11771,81,Georgia,basic,annual,2,debit,few,2/14/2022,6.015745832,1.306973059,0.24,100,80,5,32,8,3,14,0
11772,62,New York,family premium,annual,0,credit,none,7/1/2014,0.665308379,0.185040274,0.25,12,8,3,48,12,12,1,0
11773,81,West Virginia,basic,annual,2,credit,few,4/29/2018,7.129511364,0.85858474,0.33,86,53,3,44,17,4,65,0
11774,52,Florida,family premium,annual,2,credit,none,9/23/2020,6.352526758,0.317362173,0.47,88,57,5,51,10,3,2,0
11775,34,Vermont,premium,annual,1,debit,some,1/21/2020,27.00821338,2.315235907,0.39,457,368,5,72,10,3,79,0
11776,26,Georgia,family premium,annual,1,credit,few,10/15/2020,20.6280203,2.65844045,0.4,348,223,8,91,10,10,0,1
11777,27,Montana,student,annual,2,credit,none,8/2/2013,13.48628163,1.950842413,0.37,193,144,6,88,8,3,81,0
11778,33,South Carolina,premium,annual,0,credit,many,12/10/2021,2.269652341,0.949150117,0.84,44,24,4,84,19,19,15,0
11779,33,Maine,family premium,monthly,1,venmo,many,3/22/2013,30.97926815,1.738297373,0.28,433,321,8,102,7,4,0,0
11780,38,South Carolina,family premium,monthly,1,credit,some,1/13/2020,6.664866185,1.282842389,0.21,89,79,6,61,19,5,2,1
11781,55,Nebrasksa,family premium,annual,2,debit,very frequent,6/28/2014,13.05258555,2.024966868,0.07,225,121,6,67,12,4,0,0
11782,23,Utah,student,annual,0,credit,many,4/6/2014,25.56361087,2.70299291,0.44,322,167,9,107,3,2,81,0
11783,33,South Carolina,family premium,annual,0,credit,some,4/27/2014,1.618485059,0.485958318,0,29,17,4,99,20,10,0,0
11784,22,North Carolina,basic,monthly,2,credit,none,7/11/2016,12.04918249,0.626147159,0.17,193,121,6,96,18,9,108,0
11785,70,Georgia,basic,annual,1,credit,few,9/27/2019,0.293409173,0.653918453,0.19,4,2,1,39,9,5,65,0
11786,30,Idaho,family premium,monthly,0,credit,many,3/27/2013,4.296713727,1.007416811,0.95,55,29,4,88,8,8,0,0
11787,66,Idaho,premium,annual,2,credit,many,9/10/2017,28.49961176,4.471994274,0.09,382,199,4,54,7,2,88,0
11788,82,Idaho,family premium,annual,1,credit,some,3/25/2014,19.31892704,1.601787167,0.45,256,151,5,45,5,2,2,0
11789,83,California,basic,annual,1,debit,some,4/7/2018,29.35294625,4.715094168,0.46,554,415,5,42,13,4,180,0
11790,84,Vermont,basic,monthly,2,debit,very frequent,1/11/2019,17.4348998,3.244210683,0.77,246,136,6,21,11,11,57,0
11791,51,Utah,basic,annual,2,credit,very frequent,11/13/2013,16.24298037,2.033348915,0.45,312,192,7,73,3,2,145,0
11792,35,New Jersey,premium,annual,2,venmo,some,12/9/2020,2.639972607,0.533730807,0.24,39,23,4,63,12,3,47,0
11793,35,Nebrasksa,family premium,annual,0,credit,some,3/26/2015,13.28210378,2.600684195,0.05,243,124,8,88,12,4,1,0
11794,83,Wisconsin,basic,annual,0,debit,very frequent,9/12/2013,11.40356445,1.36497741,0.17,185,106,5,32,11,11,383,0
11795,81,South Carolina,family premium,annual,0,debit,very frequent,6/22/2020,15.4770524,0.727483071,0.39,226,215,5,35,18,18,0,0
11796,48,Georgia,premium,annual,2,venmo,none,3/16/2021,20.67654169,0.793541005,0.23,379,308,7,67,11,3,22,0
11797,35,Idaho,basic,monthly,2,debit,very frequent,8/19/2020,26.55928172,2.989449,0.2,481,254,4,83,6,3,108,0
11798,70,Maine,family premium,monthly,1,credit,very frequent,10/1/2014,8.050920337,0.343338957,0.35,101,51,6,39,7,4,1,0
11799,62,California,family premium,annual,1,credit,none,4/4/2015,24.8998784,0.232638029,0.25,387,286,8,48,13,13,0,0
11800,67,Nebrasksa,family premium,annual,1,venmo,many,4/12/2019,25.08206372,3.602855129,0.31,380,273,8,52,11,4,1,1
11801,64,Florida,basic,annual,1,debit,some,8/9/2016,17.8302078,0.22149348,0.29,240,143,4,61,9,3,115,0
11802,53,Vermont,family premium,monthly,0,venmo,none,3/29/2018,3.757171242,0.441176063,0.49,66,54,4,66,10,10,1,0
11803,81,Utah,basic,annual,2,venmo,few,8/1/2016,24.99125313,3.027949959,0.76,318,187,4,23,3,3,75,0
11804,67,Vermont,family premium,annual,0,debit,none,1/24/2013,17.97373565,1.799003925,0.1,243,196,5,61,10,10,1,0
11805,27,North Dakota,basic,monthly,1,debit,many,6/4/2017,18.0426086,1.554815348,0.1,225,149,7,86,15,4,62,0
11806,82,Montana,basic,annual,2,credit,none,8/8/2021,8.677780008,1.421154247,0.2,122,82,5,16,8,3,55,0
11807,25,Idaho,family premium,monthly,2,credit,very frequent,4/11/2021,6.176348181,1.685504651,0.5,115,110,5,87,7,2,2,1
11808,51,Montana,premium,annual,2,venmo,many,12/27/2013,26.00406771,0.106890349,0.42,336,248,7,77,10,3,78,0
11809,50,Alabama,basic,monthly,2,credit,many,3/7/2018,22.40149854,3.21520744,0.86,302,186,7,75,10,3,41,0
11810,39,South Carolina,family premium,annual,0,venmo,many,4/11/2013,11.3591121,0.603227008,0.07,209,114,5,76,19,19,0,0
11811,81,South Carolina,basic,monthly,2,credit,some,7/18/2013,22.49160248,1.489490288,0,317,253,4,38,18,18,278,0
11812,38,North Carolina,premium,monthly,0,credit,some,7/26/2017,2.89269499,0.675042033,0.3,41,28,6,68,21,5,151,0
11813,21,South Carolina,family premium,monthly,1,venmo,none,5/27/2016,2.820867687,0.241825522,0.76,56,31,3,91,21,11,0,0
11814,36,New York,basic,monthly,2,credit,some,12/16/2020,18.21473578,1.426071931,0.46,231,145,6,64,12,6,107,0
11815,72,Idaho,family premium,annual,0,credit,very frequent,9/14/2013,25.05365261,1.374809079,0.11,333,301,9,39,8,8,1,0
11816,23,Nebrasksa,premium,monthly,0,credit,very frequent,5/4/2013,23.53173659,3.331375706,0.51,327,262,9,96,13,4,92,0
11817,64,New Jersey,family premium,annual,1,credit,few,10/6/2016,1.797549699,0.548139821,0.01,23,19,2,47,12,4,2,0
11818,35,Utah,basic,monthly,1,credit,very frequent,1/12/2019,7.600660413,0.944493656,0.86,121,63,4,86,3,1,145,0
11819,36,North Dakota,family premium,annual,0,debit,many,11/18/2016,6.882083828,0.927163515,0.18,86,68,5,68,16,16,2,0
11820,60,North Dakota,family premium,monthly,1,debit,some,12/7/2015,29.02798333,0.035958553,0.26,414,237,5,53,16,5,2,0
11821,80,Georgia,family premium,annual,0,credit,very frequent,5/31/2014,21.88305128,1.822254065,0.85,267,143,6,33,8,3,1,0
11822,59,Montana,premium,annual,2,venmo,many,9/4/2013,1.477793814,0.502840037,0.37,29,18,2,71,10,10,240,0
11823,31,South Carolina,premium,monthly,2,credit,very frequent,4/25/2018,18.87678322,3.295164022,0.83,296,286,7,74,21,5,42,0
11824,32,Vermont,basic,monthly,0,debit,many,12/23/2020,23.29519522,3.179584828,0.08,451,230,9,73,11,4,33,0
11825,69,New Jersey,premium,annual,0,venmo,none,5/7/2014,12.17912428,1.39684752,0.35,171,102,5,62,15,15,80,0
11826,66,Wisconsin,family premium,annual,2,debit,some,4/24/2016,23.89990039,2.374583641,0.07,366,293,7,42,11,11,1,0
11827,44,Vermont,family premium,annual,0,credit,some,3/19/2019,20.00067603,2.975478246,0.1,251,130,8,74,10,5,2,0
11828,50,Maine,premium,annual,2,credit,none,4/1/2014,17.05979024,1.46492816,0.47,297,274,7,65,5,3,140,0
11829,75,Virginia,basic,annual,2,debit,few,1/2/2018,27.53286161,3.71420361,0.66,382,230,4,33,12,6,84,0
11830,73,Wisconsin,family premium,annual,1,debit,none,4/6/2018,20.81534064,1.03698582,0.37,252,134,7,27,14,5,2,0
11831,53,Wisconsin,family premium,annual,1,venmo,very frequent,7/12/2014,0.968626641,0.880118839,0.4,15,8,2,54,12,4,2,0
11832,45,South Carolina,basic,annual,1,credit,very frequent,2/4/2014,17.39320524,1.331764185,0.37,284,214,8,81,18,5,136,0
11833,24,New Jersey,premium,monthly,0,debit,none,1/8/2014,18.3570986,1.969787942,0.37,225,126,8,98,14,7,109,0
11834,70,Idaho,family premium,annual,0,venmo,few,12/13/2021,29.92087396,4.376492852,0.99,386,301,6,37,8,4,2,0
11835,67,Idaho,premium,monthly,1,debit,none,7/11/2015,24.99328532,1.169580553,0.13,381,282,8,63,5,2,113,0
11836,43,North Dakota,premium,annual,2,credit,some,2/10/2017,15.13421068,1.048629531,0.1,258,200,4,63,16,5,123,1
11837,64,Wisconsin,basic,annual,2,venmo,very frequent,1/29/2019,26.25190046,4.204024247,0,421,311,7,35,14,14,39,0
11838,20,Nebrasksa,family premium,annual,2,debit,none,3/15/2014,23.55580548,2.821979258,0.66,321,308,4,107,12,6,0,1
11839,83,Utah,premium,annual,0,credit,very frequent,4/16/2019,5.388662023,0.72608683,0.42,92,55,7,33,4,2,75,0
11840,44,Nebrasksa,premium,monthly,0,debit,many,9/17/2018,30.81446015,1.380709439,0.95,406,247,6,64,11,11,80,0
11841,75,Vermont,basic,monthly,2,debit,few,8/26/2017,23.85291767,1.816324276,0.69,466,263,7,31,8,3,64,0
11842,55,Georgia,family premium,monthly,0,credit,few,9/5/2013,13.87475855,1.89721478,0.39,270,170,9,79,9,9,2,0
11843,79,New York,premium,annual,2,venmo,none,1/2/2015,6.082208464,1.194544807,0.09,76,41,5,43,10,3,124,0
11844,83,Maine,family premium,monthly,0,credit,very frequent,10/27/2017,3.950555874,0.149921325,0.14,50,29,6,20,8,3,1,0
11845,36,Maine,family premium,annual,2,credit,some,10/20/2021,21.58239017,3.8015363,0,413,367,4,65,8,4,2,0
11846,63,Virginia,premium,annual,1,credit,very frequent,7/15/2020,27.78735384,2.836164936,0.28,478,371,5,46,10,3,46,0
11847,56,Vermont,family premium,annual,0,venmo,few,11/28/2019,5.336189787,0.037311496,0.25,100,56,7,47,11,3,2,0
11848,57,West Virginia,family premium,annual,0,credit,none,10/17/2018,7.81591181,1.202444403,0.37,145,79,5,58,19,6,2,0
11849,38,Wisconsin,premium,annual,1,credit,some,9/23/2017,14.22858174,1.049167412,0.05,244,143,7,79,12,3,139,0
11850,54,Idaho,family premium,annual,2,credit,very frequent,11/27/2018,5.403076443,0.460218373,0.25,73,42,5,55,5,2,1,0
11851,54,Vermont,family premium,annual,2,credit,few,10/19/2021,19.22912706,0.817008045,0.24,289,154,7,46,10,3,0,0
11852,58,New York,family premium,monthly,1,debit,many,3/25/2021,1.055695236,0.815892341,0,17,10,2,52,12,12,0,0
11853,19,North Dakota,family premium,monthly,0,credit,none,8/17/2018,21.52942584,2.388721898,0.89,398,208,9,92,18,9,1,0
11854,34,West Virginia,premium,annual,0,credit,few,6/20/2018,2.969612368,0.467053688,0.01,47,25,6,71,20,5,72,0
11855,39,Idaho,family premium,annual,1,debit,very frequent,1/10/2017,3.698091662,0.517702942,0.36,59,43,3,83,6,2,0,1
11856,65,North Carolina,family premium,annual,1,credit,some,1/17/2013,8.7581281,0.702039827,0.99,108,59,4,62,20,20,2,1
11857,44,Utah,basic,annual,2,debit,none,8/27/2014,5.186164081,0.792473079,0.13,85,54,3,84,5,3,87,0
11858,23,Washington,student,annual,2,debit,many,11/23/2017,29.54293524,2.387180968,0.02,564,325,8,82,12,12,66,0
11859,58,South Carolina,premium,annual,0,debit,very frequent,5/17/2014,29.19263327,4.439126534,0.06,352,184,9,74,20,7,112,0
11860,70,Washington,basic,annual,1,debit,few,4/23/2017,25.84542977,3.845800501,0.28,327,184,5,44,12,12,90,0
11861,23,Maine,student,annual,1,credit,many,3/8/2016,5.982758725,1.041847005,0.12,92,52,4,95,8,2,101,1
11862,64,California,family premium,annual,0,credit,many,2/10/2022,27.87742503,2.227230255,0.17,421,243,9,52,14,5,1,0
11863,24,Maine,basic,monthly,1,credit,many,4/21/2021,13.24112197,0.923228612,0.9,251,186,5,91,6,3,21,0
11864,57,Alabama,basic,monthly,2,debit,very frequent,5/13/2015,7.89768179,0.539315917,0.93,129,72,6,73,11,3,124,1
11865,73,Nebrasksa,family premium,annual,2,credit,few,1/22/2020,19.93686017,0.052335041,0.53,257,130,7,32,13,13,0,0
11866,60,Washington,premium,annual,0,credit,very frequent,11/20/2016,21.27429954,3.06001493,0.88,396,335,6,43,13,13,72,1
11867,22,Vermont,student,annual,2,credit,some,2/11/2019,19.48028663,2.851551491,0.02,252,127,4,93,9,2,34,0
11868,20,West Virginia,basic,annual,0,credit,few,5/26/2017,7.772896601,1.231880701,0.26,112,94,5,105,17,17,46,0
11869,86,West Virginia,family premium,annual,0,debit,many,7/17/2013,5.658111031,0.966537378,0.47,68,47,7,41,19,5,0,0
11870,43,Alabama,family premium,annual,2,credit,none,11/10/2019,26.37664033,0.306223157,0.3,335,264,7,58,10,3,1,0
11871,86,Montana,basic,annual,2,credit,few,12/26/2013,16.94873004,1.283593057,0.18,245,231,4,41,11,4,248,0
11872,68,Vermont,premium,annual,2,debit,very frequent,4/12/2016,14.63657076,0.577405764,0.13,208,108,3,43,8,2,103,1
11873,68,Maine,family premium,annual,1,debit,many,1/12/2018,5.339567841,1.297909421,0.96,88,74,6,52,8,3,2,0
11874,28,New Jersey,premium,monthly,0,debit,none,4/18/2019,20.14929395,1.833750098,0.47,382,262,9,87,12,12,94,1
11875,44,New Jersey,family premium,monthly,1,venmo,some,4/13/2020,6.695202307,1.69939004,0.73,120,90,6,77,14,14,2,0
11876,45,Washington,premium,monthly,1,debit,few,1/1/2021,3.264004671,1.11851184,0.41,53,28,3,66,14,5,27,0
11877,83,North Carolina,family premium,annual,0,credit,many,10/31/2019,3.058021721,0.910861911,0.3,46,33,6,26,21,11,2,0
11878,82,Montana,family premium,monthly,1,credit,few,1/20/2022,28.53193004,2.101933254,0.48,354,264,8,30,10,3,0,0
11879,80,Wisconsin,student,monthly,1,credit,few,9/5/2020,4.002414085,0.647922736,0.27,77,59,3,21,11,3,64,0
11880,22,North Carolina,basic,annual,0,credit,few,3/7/2016,15.72866932,0.641802003,0.07,286,247,9,102,21,11,101,0
11881,47,South Carolina,basic,monthly,1,venmo,very frequent,8/27/2013,13.30899906,0.643000935,0.91,169,87,4,79,20,10,226,0
11882,32,West Virginia,premium,monthly,2,credit,few,9/22/2017,18.50353732,2.889606554,0.45,360,278,4,87,19,10,58,0
11883,85,North Carolina,basic,annual,0,credit,many,7/2/2016,0.777170296,0.38749398,0.23,10,8,3,37,20,7,83,0
11884,65,North Dakota,premium,annual,0,debit,many,7/9/2020,15.83990189,0.074348746,0.41,201,108,8,36,18,9,34,0
11885,82,South Carolina,family premium,monthly,2,debit,some,4/21/2018,0.952223864,0.451455937,0.18,11,8,2,43,18,9,2,0
11886,69,North Carolina,family premium,annual,0,debit,some,12/27/2014,3.546638953,0.22686651,0.15,49,39,4,44,19,19,1,0
11887,51,North Carolina,family premium,annual,0,credit,none,1/15/2021,23.90760614,2.46763771,0.06,407,310,6,59,18,5,2,0
11888,72,North Dakota,family premium,monthly,2,debit,few,4/19/2015,9.943211027,0.435279724,0.34,139,111,3,35,15,15,1,1
11889,83,Idaho,family premium,monthly,1,debit,very frequent,8/7/2017,20.99332256,3.672819936,0.5,274,272,5,32,6,2,1,0
11890,30,Vermont,family premium,annual,2,debit,many,5/12/2013,19.74950823,2.491720535,0.69,389,303,7,81,11,4,2,1
11891,66,Vermont,premium,monthly,1,credit,none,1/16/2016,4.638306195,1.004224976,0.93,83,49,4,63,9,9,55,1
11892,27,North Dakota,premium,monthly,2,debit,none,9/26/2016,11.9464734,1.225644312,0.49,197,99,6,95,15,5,101,0
11893,25,New Jersey,basic,annual,1,debit,some,1/29/2014,21.87755295,0.850854894,0.29,298,238,5,101,15,8,231,0
11894,56,Montana,basic,annual,0,debit,some,11/7/2015,1.034666084,0.117787654,0.83,13,13,3,61,11,3,62,0
11895,76,North Carolina,premium,annual,2,debit,many,8/28/2021,25.26408831,0.143432135,0.43,314,212,7,25,20,20,20,0
11896,70,California,basic,annual,1,credit,some,1/22/2021,29.68530248,0.119221871,0.41,478,327,5,37,13,13,76,0
11897,79,North Carolina,family premium,annual,1,credit,few,7/27/2018,16.22133806,1.810683019,0.15,228,130,7,45,19,6,0,0
11898,67,Virginia,family premium,annual,0,venmo,very frequent,7/31/2016,2.251941639,1.009434934,0.36,45,27,4,43,9,5,2,0
11899,31,South Carolina,family premium,monthly,2,credit,none,12/30/2020,9.693233072,1.060686282,0.64,181,161,3,68,19,5,2,1
11900,30,North Carolina,premium,annual,1,debit,some,2/14/2020,0.990871027,0.655078179,0.75,15,10,2,68,20,5,62,0
